userid,itemid,rating,Time,Location,Companion
1045,tt0441773,1,Weekday,Cinema,Partner
1045,tt1041829,1,Weekday,Cinema,Partner
1113,tt0441773,1,NA,NA,NA
1113,tt0111161,1,NA,NA,NA
1113,tt0109830,1,NA,NA,NA
1113,tt0120338,1,NA,NA,NA
1113,tt1375666,1,NA,NA,NA
1113,tt3254460,1,NA,NA,NA
1113,tt1133985,1,NA,NA,NA
1113,tt1099212,1,NA,NA,NA
1113,tt0441773,1,Weekend,Cinema,Alone
1113,tt0111161,1,Weekend,Cinema,Alone
1113,tt0109830,1,Weekend,Cinema,Alone
1113,tt0120338,1,Weekend,Cinema,Alone
1113,tt1375666,1,Weekend,Cinema,Alone
1113,tt0441773,1,Weekday,Home,Partner
1113,tt0111161,1,Weekday,Home,Partner
1113,tt0109830,1,Weekday,Home,Partner
1113,tt0120338,1,Weekday,Home,Partner
1113,tt1375666,1,Weekday,Home,Partner
1113,tt0441773,1,Weekend,Home,Partner
1113,tt0111161,1,Weekend,Home,Partner
1113,tt0109830,1,Weekend,Home,Partner
1113,tt0120338,1,Weekend,Home,Partner
1113,tt1375666,1,Weekend,Home,Partner
1113,tt3254460,1,Weekend,Cinema,Alone
1113,tt1133985,1,Weekend,Cinema,Alone
1113,tt1099212,1,Weekend,Cinema,Alone
1113,tt3254460,1,Weekend,Cinema,Family
1113,tt1133985,1,Weekend,Cinema,Family
1113,tt1099212,1,Weekend,Cinema,Family
1113,tt3254460,1,Weekend,Home,Partner
1113,tt1133985,1,Weekend,Home,Partner
1113,tt1099212,1,Weekend,Home,Partner
1011,tt0181689,1,NA,NA,NA
1011,tt3793764,1,NA,NA,NA
1011,tt0315733,1,NA,NA,NA
1011,tt0378194,1,NA,NA,NA
1011,tt0382625,1,NA,NA,NA
1011,tt0993846,1,NA,NA,NA
1011,tt0211915,1,NA,NA,NA
1011,tt3510098,1,NA,NA,NA
1011,tt0367594,1,NA,NA,NA
1011,tt1375666,1,NA,NA,NA
1011,tt0289879,1,NA,NA,NA
1011,tt0405422,1,NA,NA,NA
1011,tt2251217,1,NA,NA,NA
1011,tt1291150,1,NA,NA,NA
1011,tt1099212,1,NA,NA,NA
1011,tt0181689,1,Weekday,Home,Family
1011,tt3793764,1,Weekday,Home,Family
1011,tt0315733,1,Weekday,Home,Family
1011,tt0378194,1,Weekday,Home,Family
1011,tt0382625,1,Weekday,Home,Family
1011,tt0993846,1,Weekday,Home,Family
1011,tt0211915,1,Weekday,Home,Family
1011,tt3510098,1,Weekday,Home,Family
1011,tt0367594,1,Weekday,Home,Family
1011,tt1375666,1,Weekday,Home,Family
1011,tt0289879,1,Weekday,Home,Family
1011,tt0181689,1,Weekend,Home,Family
1011,tt3793764,1,Weekend,Home,Family
1011,tt0315733,1,Weekend,Home,Family
1011,tt0378194,1,Weekend,Home,Family
1011,tt0382625,1,Weekend,Home,Family
1011,tt0993846,1,Weekend,Home,Family
1011,tt0211915,1,Weekend,Home,Family
1011,tt3510098,1,Weekend,Home,Family
1011,tt0367594,1,Weekend,Home,Family
1011,tt1375666,1,Weekend,Home,Family
1011,tt0289879,1,Weekend,Home,Family
1011,tt0405422,1,Weekday,Cinema,Family
1011,tt2251217,1,Weekday,Cinema,Family
1011,tt1291150,1,Weekday,Cinema,Family
1011,tt1099212,1,Weekday,Cinema,Family
1011,tt0405422,1,Weekday,Cinema,Partner
1011,tt2251217,1,Weekday,Cinema,Partner
1011,tt1291150,1,Weekday,Cinema,Partner
1011,tt1099212,1,Weekday,Cinema,Partner
1054,tt0232500,1,NA,NA,NA
1054,tt0111161,1,NA,NA,NA
1054,tt0993846,1,NA,NA,NA
1054,tt0109830,1,NA,NA,NA
1054,tt0125439,1,NA,NA,NA
1054,tt0944835,1,NA,NA,NA
1054,tt0382625,1,NA,NA,NA
1054,tt1068680,1,NA,NA,NA
1054,tt0367594,1,NA,NA,NA
1054,tt1055369,1,NA,NA,NA
1054,tt1099212,1,NA,NA,NA
1054,tt0232500,1,Weekend,Home,Family
1054,tt0111161,1,Weekend,Home,Family
1054,tt0993846,1,Weekend,Home,Family
1054,tt0109830,1,Weekend,Home,Family
1054,tt0125439,1,Weekend,Home,Family
1054,tt0232500,1,Weekend,Cinema,Partner
1054,tt0111161,1,Weekend,Cinema,Partner
1054,tt0993846,1,Weekend,Cinema,Partner
1054,tt0109830,1,Weekend,Cinema,Partner
1054,tt0125439,1,Weekend,Cinema,Partner
1054,tt0232500,1,Weekday,Home,Partner
1054,tt0111161,1,Weekday,Home,Partner
1054,tt0993846,1,Weekday,Home,Partner
1054,tt0109830,1,Weekday,Home,Partner
1054,tt0125439,1,Weekday,Home,Partner
1054,tt0944835,1,Weekday,Home,Alone
1054,tt0382625,1,Weekday,Home,Alone
1054,tt1068680,1,Weekday,Home,Alone
1054,tt0367594,1,Weekday,Home,Alone
1054,tt1055369,1,Weekday,Home,Alone
1054,tt1099212,1,Weekday,Home,Alone
1054,tt0944835,1,Weekend,Home,Alone
1054,tt0382625,1,Weekend,Home,Alone
1054,tt1068680,1,Weekend,Home,Alone
1054,tt0367594,1,Weekend,Home,Alone
1054,tt1055369,1,Weekend,Home,Alone
1054,tt1099212,1,Weekend,Home,Alone
1054,tt0944835,1,Weekend,Home,Family
1054,tt0382625,1,Weekend,Home,Family
1054,tt1068680,1,Weekend,Home,Family
1054,tt0367594,1,Weekend,Home,Family
1054,tt1055369,1,Weekend,Home,Family
1054,tt1099212,1,Weekend,Home,Family
1034,tt1369829,1,NA,NA,NA
1034,tt3254460,1,NA,NA,NA
1034,tt0800369,1,NA,NA,NA
1034,tt1453405,1,NA,NA,NA
1034,tt1232829,1,NA,NA,NA
1034,tt1478338,1,NA,NA,NA
1034,tt1375666,1,NA,NA,NA
1034,tt0133093,1,NA,NA,NA
1034,tt0114148,1,NA,NA,NA
1034,ttnanana2,1,NA,NA,NA
1034,tt1099212,1,NA,NA,NA
1034,tt1369829,1,Weekday,Cinema,Alone
1034,tt3254460,1,Weekday,Cinema,Alone
1034,tt0800369,1,Weekday,Cinema,Alone
1034,tt1453405,1,Weekday,Cinema,Alone
1034,tt1232829,1,Weekday,Cinema,Alone
1034,tt1478338,1,Weekday,Cinema,Alone
1034,tt1375666,1,Weekday,Cinema,Alone
1034,tt0133093,1,Weekday,Cinema,Alone
1034,tt1369829,1,Weekday,Cinema,Partner
1034,tt3254460,1,Weekday,Cinema,Partner
1034,tt0800369,1,Weekday,Cinema,Partner
1034,tt1453405,1,Weekday,Cinema,Partner
1034,tt1232829,1,Weekday,Cinema,Partner
1034,tt1478338,1,Weekday,Cinema,Partner
1034,tt1375666,1,Weekday,Cinema,Partner
1034,tt0133093,1,Weekday,Cinema,Partner
1034,tt1369829,1,Weekend,Cinema,Partner
1034,tt3254460,1,Weekend,Cinema,Partner
1034,tt0800369,1,Weekend,Cinema,Partner
1034,tt1453405,1,Weekend,Cinema,Partner
1034,tt1232829,1,Weekend,Cinema,Partner
1034,tt1478338,1,Weekend,Cinema,Partner
1034,tt1375666,1,Weekend,Cinema,Partner
1034,tt0133093,1,Weekend,Cinema,Partner
1034,tt0114148,1,Weekday,Home,Alone
1034,ttnanana2,1,Weekday,Home,Alone
1034,tt1099212,1,Weekday,Home,Alone
1034,tt0114148,1,Weekday,Cinema,Alone
1034,ttnanana2,1,Weekday,Cinema,Alone
1034,tt1099212,1,Weekday,Cinema,Alone
1034,tt0114148,1,Weekend,Home,Partner
1034,ttnanana2,1,Weekend,Home,Partner
1034,tt1099212,1,Weekend,Home,Partner
1068,tt3254460,1,NA,NA,NA
1068,tt0110357,1,NA,NA,NA
1068,tt0405422,1,NA,NA,NA
1068,tt0114369,1,NA,NA,NA
1068,tt0111161,1,NA,NA,NA
1068,tt0109830,1,NA,NA,NA
1068,tt1375666,1,NA,NA,NA
1068,tt0133093,1,NA,NA,NA
1068,tt3793764,1,NA,NA,NA
1068,tt4411490,1,NA,NA,NA
1068,tt1055369,1,NA,NA,NA
1068,tt1099212,1,NA,NA,NA
1068,tt3254460,1,Weekend,Home,Alone
1068,tt0110357,1,Weekend,Home,Alone
1068,tt0405422,1,Weekend,Home,Alone
1068,tt0114369,1,Weekend,Home,Alone
1068,tt0111161,1,Weekend,Home,Alone
1068,tt0109830,1,Weekend,Home,Alone
1068,tt1375666,1,Weekend,Home,Alone
1068,tt0133093,1,Weekend,Home,Alone
1068,tt3254460,1,Weekday,Cinema,Alone
1068,tt0110357,1,Weekday,Cinema,Alone
1068,tt0405422,1,Weekday,Cinema,Alone
1068,tt0114369,1,Weekday,Cinema,Alone
1068,tt0111161,1,Weekday,Cinema,Alone
1068,tt0109830,1,Weekday,Cinema,Alone
1068,tt1375666,1,Weekday,Cinema,Alone
1068,tt0133093,1,Weekday,Cinema,Alone
1068,tt3254460,1,Weekday,Cinema,Family
1068,tt0110357,1,Weekday,Cinema,Family
1068,tt0405422,1,Weekday,Cinema,Family
1068,tt0114369,1,Weekday,Cinema,Family
1068,tt0111161,1,Weekday,Cinema,Family
1068,tt0109830,1,Weekday,Cinema,Family
1068,tt1375666,1,Weekday,Cinema,Family
1068,tt0133093,1,Weekday,Cinema,Family
1068,tt3793764,1,Weekday,Home,Alone
1068,tt4411490,1,Weekday,Home,Alone
1068,tt1055369,1,Weekday,Home,Alone
1068,tt1099212,1,Weekday,Home,Alone
1068,tt3793764,1,Weekend,Home,Alone
1068,tt4411490,1,Weekend,Home,Alone
1068,tt1055369,1,Weekend,Home,Alone
1068,tt1099212,1,Weekend,Home,Alone
1068,tt3793764,1,Weekend,Home,Partner
1068,tt4411490,1,Weekend,Home,Partner
1068,tt1055369,1,Weekend,Home,Partner
1068,tt1099212,1,Weekend,Home,Partner
1063,tt0181689,1,NA,NA,NA
1063,tt3254460,1,NA,NA,NA
1063,tt1924435,1,NA,NA,NA
1063,tt0232500,1,NA,NA,NA
1063,tt0138097,1,NA,NA,NA
1063,tt1369829,1,NA,NA,NA
1063,tt0382625,1,NA,NA,NA
1063,tt1478338,1,NA,NA,NA
1063,tt0120338,1,NA,NA,NA
1063,tt1133985,1,NA,NA,NA
1063,tt3203616,1,NA,NA,NA
1063,tt0181689,1,Weekday,Cinema,Alone
1063,tt3254460,1,Weekday,Cinema,Alone
1063,tt1924435,1,Weekday,Cinema,Alone
1063,tt0232500,1,Weekday,Cinema,Alone
1063,tt0138097,1,Weekday,Cinema,Alone
1063,tt0181689,1,Weekend,Cinema,Alone
1063,tt3254460,1,Weekend,Cinema,Alone
1063,tt1924435,1,Weekend,Cinema,Alone
1063,tt0232500,1,Weekend,Cinema,Alone
1063,tt0138097,1,Weekend,Cinema,Alone
1063,tt0181689,1,Weekday,Home,Partner
1063,tt3254460,1,Weekday,Home,Partner
1063,tt1924435,1,Weekday,Home,Partner
1063,tt0232500,1,Weekday,Home,Partner
1063,tt0138097,1,Weekday,Home,Partner
1063,tt1369829,1,Weekday,Cinema,Family
1063,tt0382625,1,Weekday,Cinema,Family
1063,tt1478338,1,Weekday,Cinema,Family
1063,tt0120338,1,Weekday,Cinema,Family
1063,tt1133985,1,Weekday,Cinema,Family
1063,tt3203616,1,Weekday,Cinema,Family
1063,tt1369829,1,Weekend,Cinema,Family
1063,tt0382625,1,Weekend,Cinema,Family
1063,tt1478338,1,Weekend,Cinema,Family
1063,tt0120338,1,Weekend,Cinema,Family
1063,tt1133985,1,Weekend,Cinema,Family
1063,tt3203616,1,Weekend,Cinema,Family
1063,tt1369829,1,Weekday,Home,Partner
1063,tt0382625,1,Weekday,Home,Partner
1063,tt1478338,1,Weekday,Home,Partner
1063,tt0120338,1,Weekday,Home,Partner
1063,tt1133985,1,Weekday,Home,Partner
1063,tt3203616,1,Weekday,Home,Partner
1055,tt0356910,1,NA,NA,NA
1055,tt0405422,1,NA,NA,NA
1055,tt0147800,1,NA,NA,NA
1055,tt0343660,1,NA,NA,NA
1055,tt1478338,1,NA,NA,NA
1055,tt0109830,1,NA,NA,NA
1055,tt1041829,1,NA,NA,NA
1055,tt1657301,1,NA,NA,NA
1055,tt0378194,1,NA,NA,NA
1055,tt3510098,1,NA,NA,NA
1055,tt1291150,1,NA,NA,NA
1055,tt0110475,1,NA,NA,NA
1055,tt0133093,1,NA,NA,NA
1055,tt0356910,1,Weekday,Home,Alone
1055,tt0405422,1,Weekday,Home,Alone
1055,tt0147800,1,Weekday,Home,Alone
1055,tt0343660,1,Weekday,Home,Alone
1055,tt1478338,1,Weekday,Home,Alone
1055,tt0109830,1,Weekday,Home,Alone
1055,tt1041829,1,Weekday,Home,Alone
1055,tt0356910,1,Weekday,Cinema,Partner
1055,tt0405422,1,Weekday,Cinema,Partner
1055,tt0147800,1,Weekday,Cinema,Partner
1055,tt0343660,1,Weekday,Cinema,Partner
1055,tt1478338,1,Weekday,Cinema,Partner
1055,tt0109830,1,Weekday,Cinema,Partner
1055,tt1041829,1,Weekday,Cinema,Partner
1055,tt0356910,1,Weekend,Cinema,Partner
1055,tt0405422,1,Weekend,Cinema,Partner
1055,tt0147800,1,Weekend,Cinema,Partner
1055,tt0343660,1,Weekend,Cinema,Partner
1055,tt1478338,1,Weekend,Cinema,Partner
1055,tt0109830,1,Weekend,Cinema,Partner
1055,tt1041829,1,Weekend,Cinema,Partner
1055,tt1657301,1,Weekday,Home,Alone
1055,tt0378194,1,Weekday,Home,Alone
1055,tt3510098,1,Weekday,Home,Alone
1055,tt1291150,1,Weekday,Home,Alone
1055,tt0110475,1,Weekday,Home,Alone
1055,tt0133093,1,Weekday,Home,Alone
1055,tt1657301,1,Weekend,Cinema,Alone
1055,tt0378194,1,Weekend,Cinema,Alone
1055,tt3510098,1,Weekend,Cinema,Alone
1055,tt1291150,1,Weekend,Cinema,Alone
1055,tt0110475,1,Weekend,Cinema,Alone
1055,tt0133093,1,Weekend,Cinema,Alone
1055,tt1657301,1,Weekday,Cinema,Family
1055,tt0378194,1,Weekday,Cinema,Family
1055,tt3510098,1,Weekday,Cinema,Family
1055,tt1291150,1,Weekday,Cinema,Family
1055,tt0110475,1,Weekday,Cinema,Family
1055,tt0133093,1,Weekday,Cinema,Family
1056,tt0213149,1,NA,NA,NA
1056,tt1657301,1,NA,NA,NA
1056,tt1657301,1,NA,NA,NA
1056,tt0319262,1,NA,NA,NA
1056,tt3793764,1,NA,NA,NA
1056,tt0120912,1,NA,NA,NA
1056,tt0356910,1,NA,NA,NA
1056,tt2251217,1,NA,NA,NA
1056,tt0213149,1,Weekday,Cinema,Alone
1056,tt1657301,1,Weekday,Cinema,Alone
1056,tt1657301,1,Weekday,Cinema,Alone
1056,tt0319262,1,Weekday,Cinema,Alone
1056,tt3793764,1,Weekday,Cinema,Alone
1056,tt0213149,1,Weekend,Cinema,Family
1056,tt1657301,1,Weekend,Cinema,Family
1056,tt1657301,1,Weekend,Cinema,Family
1056,tt0319262,1,Weekend,Cinema,Family
1056,tt3793764,1,Weekend,Cinema,Family
1056,tt0213149,1,Weekend,Home,Partner
1056,tt1657301,1,Weekend,Home,Partner
1056,tt1657301,1,Weekend,Home,Partner
1056,tt0319262,1,Weekend,Home,Partner
1056,tt3793764,1,Weekend,Home,Partner
1056,tt0120912,1,Weekday,Home,Family
1056,tt0356910,1,Weekday,Home,Family
1056,tt2251217,1,Weekday,Home,Family
1056,tt0120912,1,Weekday,Cinema,Family
1056,tt0356910,1,Weekday,Cinema,Family
1056,tt2251217,1,Weekday,Cinema,Family
1056,tt0120912,1,Weekday,Home,Partner
1056,tt0356910,1,Weekday,Home,Partner
1056,tt2251217,1,Weekday,Home,Partner
1105,tt0181689,1,NA,NA,NA
1105,tt0266543,1,NA,NA,NA
1105,tt0110357,1,NA,NA,NA
1105,tt1499658,1,NA,NA,NA
1105,tt1478338,1,NA,NA,NA
1105,tt1707386,1,NA,NA,NA
1105,tt0133093,1,NA,NA,NA
1105,tt1190080,1,NA,NA,NA
1105,tt0454876,1,NA,NA,NA
1105,tt1041829,1,NA,NA,NA
1105,tt1068680,1,NA,NA,NA
1105,tt3203616,1,NA,NA,NA
1105,tt0181689,1,Weekday,Home,Family
1105,tt0266543,1,Weekday,Home,Family
1105,tt0110357,1,Weekday,Home,Family
1105,tt1499658,1,Weekday,Home,Family
1105,tt1478338,1,Weekday,Home,Family
1105,tt1707386,1,Weekday,Home,Family
1105,tt0133093,1,Weekday,Home,Family
1105,tt0181689,1,Weekend,Cinema,Partner
1105,tt0266543,1,Weekend,Cinema,Partner
1105,tt0110357,1,Weekend,Cinema,Partner
1105,tt1499658,1,Weekend,Cinema,Partner
1105,tt1478338,1,Weekend,Cinema,Partner
1105,tt1707386,1,Weekend,Cinema,Partner
1105,tt0133093,1,Weekend,Cinema,Partner
1105,tt0181689,1,Weekend,Home,Partner
1105,tt0266543,1,Weekend,Home,Partner
1105,tt0110357,1,Weekend,Home,Partner
1105,tt1499658,1,Weekend,Home,Partner
1105,tt1478338,1,Weekend,Home,Partner
1105,tt1707386,1,Weekend,Home,Partner
1105,tt0133093,1,Weekend,Home,Partner
1105,tt1190080,1,Weekend,Home,Alone
1105,tt0454876,1,Weekend,Home,Alone
1105,tt1041829,1,Weekend,Home,Alone
1105,tt1068680,1,Weekend,Home,Alone
1105,tt3203616,1,Weekend,Home,Alone
1105,tt1190080,1,Weekend,Cinema,Alone
1105,tt0454876,1,Weekend,Cinema,Alone
1105,tt1041829,1,Weekend,Cinema,Alone
1105,tt1068680,1,Weekend,Cinema,Alone
1105,tt3203616,1,Weekend,Cinema,Alone
1105,tt1190080,1,Weekend,Cinema,Family
1105,tt0454876,1,Weekend,Cinema,Family
1105,tt1041829,1,Weekend,Cinema,Family
1105,tt1068680,1,Weekend,Cinema,Family
1105,tt3203616,1,Weekend,Cinema,Family
1016,tt0356910,1,NA,NA,NA
1016,tt0213149,1,NA,NA,NA
1016,tt1657301,1,NA,NA,NA
1016,tt0268380,1,NA,NA,NA
1016,tt2096673,1,NA,NA,NA
1016,tt0441773,1,NA,NA,NA
1016,tt0110357,1,NA,NA,NA
1016,tt0114369,1,NA,NA,NA
1016,tt0111161,1,NA,NA,NA
1016,tt1707386,1,NA,NA,NA
1016,tt3510098,1,NA,NA,NA
1016,tt1375666,1,NA,NA,NA
1016,tt0289879,1,NA,NA,NA
1016,tt1232829,1,NA,NA,NA
1016,ttnanana1,1,NA,NA,NA
1016,tt0378194,1,NA,NA,NA
1016,tt0356910,1,Weekend,Home,Alone
1016,tt0213149,1,Weekend,Home,Alone
1016,tt1657301,1,Weekend,Home,Alone
1016,tt0268380,1,Weekend,Home,Alone
1016,tt2096673,1,Weekend,Home,Alone
1016,tt0441773,1,Weekend,Home,Alone
1016,tt0110357,1,Weekend,Home,Alone
1016,tt0114369,1,Weekend,Home,Alone
1016,tt0111161,1,Weekend,Home,Alone
1016,tt1707386,1,Weekend,Home,Alone
1016,tt3510098,1,Weekend,Home,Alone
1016,tt1375666,1,Weekend,Home,Alone
1016,tt0289879,1,Weekend,Home,Alone
1016,tt0356910,1,Weekend,Cinema,Partner
1016,tt0213149,1,Weekend,Cinema,Partner
1016,tt1657301,1,Weekend,Cinema,Partner
1016,tt0268380,1,Weekend,Cinema,Partner
1016,tt2096673,1,Weekend,Cinema,Partner
1016,tt0441773,1,Weekend,Cinema,Partner
1016,tt0110357,1,Weekend,Cinema,Partner
1016,tt0114369,1,Weekend,Cinema,Partner
1016,tt0111161,1,Weekend,Cinema,Partner
1016,tt1707386,1,Weekend,Cinema,Partner
1016,tt3510098,1,Weekend,Cinema,Partner
1016,tt1375666,1,Weekend,Cinema,Partner
1016,tt0289879,1,Weekend,Cinema,Partner
1016,tt1232829,1,Weekend,Home,Alone
1016,ttnanana1,1,Weekend,Home,Alone
1016,tt0378194,1,Weekend,Home,Alone
1016,tt1232829,1,Weekend,Home,Family
1016,ttnanana1,1,Weekend,Home,Family
1016,tt0378194,1,Weekend,Home,Family
1039,tt0110357,1,NA,NA,NA
1039,tt0343660,1,NA,NA,NA
1039,tt1707386,1,NA,NA,NA
1039,tt0138097,1,NA,NA,NA
1039,ttnanana2,1,NA,NA,NA
1039,tt0289879,1,NA,NA,NA
1039,tt0266543,1,NA,NA,NA
1039,tt0462538,1,NA,NA,NA
1039,ttnanana1,1,NA,NA,NA
1039,tt0367594,1,NA,NA,NA
1039,tt1291150,1,NA,NA,NA
1039,tt1099212,1,NA,NA,NA
1039,tt0110357,1,Weekend,Home,Family
1039,tt0343660,1,Weekend,Home,Family
1039,tt1707386,1,Weekend,Home,Family
1039,tt0138097,1,Weekend,Home,Family
1039,ttnanana2,1,Weekend,Home,Family
1039,tt0289879,1,Weekend,Home,Family
1039,tt0110357,1,Weekday,Cinema,Partner
1039,tt0343660,1,Weekday,Cinema,Partner
1039,tt1707386,1,Weekday,Cinema,Partner
1039,tt0138097,1,Weekday,Cinema,Partner
1039,ttnanana2,1,Weekday,Cinema,Partner
1039,tt0289879,1,Weekday,Cinema,Partner
1039,tt0110357,1,Weekend,Cinema,Partner
1039,tt0343660,1,Weekend,Cinema,Partner
1039,tt1707386,1,Weekend,Cinema,Partner
1039,tt0138097,1,Weekend,Cinema,Partner
1039,ttnanana2,1,Weekend,Cinema,Partner
1039,tt0289879,1,Weekend,Cinema,Partner
1039,tt0266543,1,Weekday,Cinema,Alone
1039,tt0462538,1,Weekday,Cinema,Alone
1039,ttnanana1,1,Weekday,Cinema,Alone
1039,tt0367594,1,Weekday,Cinema,Alone
1039,tt1291150,1,Weekday,Cinema,Alone
1039,tt1099212,1,Weekday,Cinema,Alone
1039,tt0266543,1,Weekend,Home,Family
1039,tt0462538,1,Weekend,Home,Family
1039,ttnanana1,1,Weekend,Home,Family
1039,tt0367594,1,Weekend,Home,Family
1039,tt1291150,1,Weekend,Home,Family
1039,tt1099212,1,Weekend,Home,Family
1039,tt0266543,1,Weekday,Cinema,Family
1039,tt0462538,1,Weekday,Cinema,Family
1039,ttnanana1,1,Weekday,Cinema,Family
1039,tt0367594,1,Weekday,Cinema,Family
1039,tt1291150,1,Weekday,Cinema,Family
1039,tt1099212,1,Weekday,Cinema,Family
1060,tt0268380,1,NA,NA,NA
1060,tt0441773,1,NA,NA,NA
1060,tt0147800,1,NA,NA,NA
1060,tt0343660,1,NA,NA,NA
1060,tt0211915,1,NA,NA,NA
1060,tt1478338,1,NA,NA,NA
1060,tt0125439,1,NA,NA,NA
1060,tt0088763,1,NA,NA,NA
1060,tt1190080,1,NA,NA,NA
1060,tt0181689,1,NA,NA,NA
1060,tt0213149,1,NA,NA,NA
1060,tt1657301,1,NA,NA,NA
1060,tt4052394,1,NA,NA,NA
1060,tt1133985,1,NA,NA,NA
1060,tt0268380,1,Weekend,Home,Family
1060,tt0441773,1,Weekend,Home,Family
1060,tt0147800,1,Weekend,Home,Family
1060,tt0343660,1,Weekend,Home,Family
1060,tt0211915,1,Weekend,Home,Family
1060,tt1478338,1,Weekend,Home,Family
1060,tt0125439,1,Weekend,Home,Family
1060,tt0088763,1,Weekend,Home,Family
1060,tt0268380,1,Weekend,Cinema,Partner
1060,tt0441773,1,Weekend,Cinema,Partner
1060,tt0147800,1,Weekend,Cinema,Partner
1060,tt0343660,1,Weekend,Cinema,Partner
1060,tt0211915,1,Weekend,Cinema,Partner
1060,tt1478338,1,Weekend,Cinema,Partner
1060,tt0125439,1,Weekend,Cinema,Partner
1060,tt0088763,1,Weekend,Cinema,Partner
1060,tt0268380,1,Weekday,Home,Partner
1060,tt0441773,1,Weekday,Home,Partner
1060,tt0147800,1,Weekday,Home,Partner
1060,tt0343660,1,Weekday,Home,Partner
1060,tt0211915,1,Weekday,Home,Partner
1060,tt1478338,1,Weekday,Home,Partner
1060,tt0125439,1,Weekday,Home,Partner
1060,tt0088763,1,Weekday,Home,Partner
1060,tt1190080,1,Weekday,Cinema,Alone
1060,tt0181689,1,Weekday,Cinema,Alone
1060,tt0213149,1,Weekday,Cinema,Alone
1060,tt1657301,1,Weekday,Cinema,Alone
1060,tt4052394,1,Weekday,Cinema,Alone
1060,tt1133985,1,Weekday,Cinema,Alone
1060,tt1190080,1,Weekday,Home,Family
1060,tt0181689,1,Weekday,Home,Family
1060,tt0213149,1,Weekday,Home,Family
1060,tt1657301,1,Weekday,Home,Family
1060,tt4052394,1,Weekday,Home,Family
1060,tt1133985,1,Weekday,Home,Family
1060,tt1190080,1,Weekday,Cinema,Partner
1060,tt0181689,1,Weekday,Cinema,Partner
1060,tt0213149,1,Weekday,Cinema,Partner
1060,tt1657301,1,Weekday,Cinema,Partner
1060,tt4052394,1,Weekday,Cinema,Partner
1060,tt1133985,1,Weekday,Cinema,Partner
1115,tt0266543,1,NA,NA,NA
1115,tt0268380,1,NA,NA,NA
1115,tt0441773,1,NA,NA,NA
1115,tt0110357,1,NA,NA,NA
1115,tt0462538,1,NA,NA,NA
1115,tt0120338,1,NA,NA,NA
1115,tt1375666,1,NA,NA,NA
1115,tt0356910,1,NA,NA,NA
1115,tt3793764,1,NA,NA,NA
1115,tt0382625,1,NA,NA,NA
1115,tt0266543,1,Weekday,Cinema,Alone
1115,tt0268380,1,Weekday,Cinema,Alone
1115,tt0441773,1,Weekday,Cinema,Alone
1115,tt0110357,1,Weekday,Cinema,Alone
1115,tt0462538,1,Weekday,Cinema,Alone
1115,tt0120338,1,Weekday,Cinema,Alone
1115,tt1375666,1,Weekday,Cinema,Alone
1115,tt0266543,1,Weekday,Cinema,Family
1115,tt0268380,1,Weekday,Cinema,Family
1115,tt0441773,1,Weekday,Cinema,Family
1115,tt0110357,1,Weekday,Cinema,Family
1115,tt0462538,1,Weekday,Cinema,Family
1115,tt0120338,1,Weekday,Cinema,Family
1115,tt1375666,1,Weekday,Cinema,Family
1115,tt0266543,1,Weekend,Cinema,Family
1115,tt0268380,1,Weekend,Cinema,Family
1115,tt0441773,1,Weekend,Cinema,Family
1115,tt0110357,1,Weekend,Cinema,Family
1115,tt0462538,1,Weekend,Cinema,Family
1115,tt0120338,1,Weekend,Cinema,Family
1115,tt1375666,1,Weekend,Cinema,Family
1115,tt0356910,1,Weekday,Home,Alone
1115,tt3793764,1,Weekday,Home,Alone
1115,tt0382625,1,Weekday,Home,Alone
1115,tt0356910,1,Weekend,Home,Family
1115,tt3793764,1,Weekend,Home,Family
1115,tt0382625,1,Weekend,Home,Family
1115,tt0356910,1,Weekend,Cinema,Family
1115,tt3793764,1,Weekend,Cinema,Family
1115,tt0382625,1,Weekend,Cinema,Family
1119,tt1190080,1,NA,NA,NA
1119,tt1657301,1,NA,NA,NA
1119,tt3793764,1,NA,NA,NA
1119,tt0268380,1,NA,NA,NA
1119,tt0441773,1,NA,NA,NA
1119,tt1657301,1,NA,NA,NA
1119,tt0319262,1,NA,NA,NA
1119,tt0800369,1,NA,NA,NA
1119,tt0407304,1,NA,NA,NA
1119,tt0266543,1,NA,NA,NA
1119,tt1190080,1,Weekend,Home,Alone
1119,tt1657301,1,Weekend,Home,Alone
1119,tt3793764,1,Weekend,Home,Alone
1119,tt0268380,1,Weekend,Home,Alone
1119,tt0441773,1,Weekend,Home,Alone
1119,tt1190080,1,Weekday,Home,Partner
1119,tt1657301,1,Weekday,Home,Partner
1119,tt3793764,1,Weekday,Home,Partner
1119,tt0268380,1,Weekday,Home,Partner
1119,tt0441773,1,Weekday,Home,Partner
1119,tt1190080,1,Weekend,Home,Partner
1119,tt1657301,1,Weekend,Home,Partner
1119,tt3793764,1,Weekend,Home,Partner
1119,tt0268380,1,Weekend,Home,Partner
1119,tt0441773,1,Weekend,Home,Partner
1119,tt1657301,1,Weekday,Cinema,Family
1119,tt0319262,1,Weekday,Cinema,Family
1119,tt0800369,1,Weekday,Cinema,Family
1119,tt0407304,1,Weekday,Cinema,Family
1119,tt0266543,1,Weekday,Cinema,Family
1119,tt1657301,1,Weekend,Cinema,Family
