user,item,rating,region:cluster1,region:na
13482,h:3195,1,1,0
12351,h:1948,1,1,0
13144,h:40448,1,1,0
10808,h:3205,1,1,0
5294,h:956,1,1,0
12723,h:1523,1,1,0
6713,h:3501,1,1,0
13553,h:1768,1,1,0
12272,h:6222,1,1,0
8568,h:15407,1,1,0
8063,h:35770,1,1,0
8130,h:35854,1,1,0
14042,h:41019,1,1,0
9889,h:241,1,1,0
1428,h:200,1,1,0
14595,h:5986,1,1,0
10335,h:521,1,1,0
17670,h:361,1,1,0
720,h:16,1,1,0
3643,h:26374,1,1,0
14806,h:10193,1,1,0
15041,h:1136,1,1,0
11611,h:25711,1,1,0
7740,h:630,1,1,0
12158,h:720,1,1,0
9033,h:29,1,1,0
2018,h:12295,1,1,0
575,h:156,1,1,0
7703,h:13746,1,1,0
12440,h:39954,1,1,0
4600,h:1080,1,1,0
2819,h:23315,1,1,0
10194,h:1569,1,1,0
850,h:5686,1,1,0
2135,h:853,1,1,0
10544,h:38478,1,1,0
1626,h:954,1,1,0
12715,h:424,1,1,0
17837,h:3351,1,1,0
11811,h:7170,1,1,0
11559,h:1256,1,1,0
17994,h:413,1,1,0
15130,h:12653,1,1,0
13148,h:10934,1,1,0
11786,h:15484,1,1,0
7671,h:88,1,1,0
4562,h:5002,1,1,0
10640,h:32904,1,1,0
5655,h:31817,1,1,0
9520,h:14,1,1,0
6027,h:141,1,1,0
9085,h:3317,1,1,0
14992,h:2262,1,1,0
14272,h:2930,1,1,0
13687,h:8690,1,1,0
14149,h:18227,1,1,0
9670,h:13712,1,1,0
5803,h:4512,1,1,0
2704,h:2948,1,1,0
2055,h:19881,1,1,0
2398,h:4293,1,1,0
5141,h:2221,1,1,0
11127,h:38543,1,1,0
11525,h:7406,1,1,0
12331,h:35627,1,1,0
5538,h:3774,1,1,0
13356,h:1270,1,1,0
12145,h:21660,1,1,0
2629,h:140,1,1,0
5932,h:515,1,1,0
10178,h:15587,1,1,0
5226,h:872,1,1,0
4707,h:7498,1,1,0
15219,h:9238,1,1,0
10041,h:34261,1,1,0
13207,h:28452,1,1,0
5646,h:7826,1,1,0
16761,h:1034,1,1,0
14725,h:290,1,1,0
9857,h:37778,1,1,0
17747,h:2028,1,1,0
16791,h:5129,1,1,0
3052,h:5615,1,1,0
15911,h:2413,1,1,0
2028,h:19768,1,1,0
13447,h:3409,1,1,0
450,h:2075,1,1,0
11340,h:2793,1,1,0
13070,h:19072,1,1,0
11679,h:1644,1,1,0
347,h:5838,1,1,0
12818,h:1899,1,1,0
4205,h:88,1,1,0
14558,h:1177,1,1,0
11155,h:5352,1,1,0
895,h:773,1,1,0
811,h:6,1,1,0
8011,h:1366,1,1,0
771,h:7955,1,1,0
10813,h:235,1,1,0
15593,h:142,1,1,0
8651,h:1028,1,1,0
7887,h:1554,1,1,0
1239,h:4772,1,1,0
2662,h:11987,1,1,0
13601,h:20763,1,1,0
13389,h:3222,1,1,0
16667,h:16049,1,1,0
5756,h:758,1,1,0
653,h:425,1,1,0
11010,h:1652,1,1,0
7629,h:14952,1,1,0
9585,h:773,1,1,0
12579,h:14522,1,1,0
14899,h:3413,1,1,0
16801,h:42452,1,1,0
7131,h:2411,1,1,0
5091,h:18418,1,1,0
8018,h:390,1,1,0
7807,h:12671,1,1,0
16685,h:7176,1,1,0
15862,h:6621,1,1,0
11445,h:3121,1,1,0
983,h:8155,1,1,0
636,h:865,1,1,0
13730,h:5028,1,1,0
1947,h:1219,1,1,0
16230,h:3235,1,1,0
10618,h:30958,1,1,0
16752,h:954,1,1,0
3432,h:833,1,1,0
12081,h:20082,1,1,0
9572,h:1330,1,1,0
17573,h:25506,1,1,0
5084,h:30493,1,1,0
13007,h:4997,1,1,0
13463,h:3746,1,1,0
15971,h:7176,1,1,0
16810,h:3916,1,1,0
8387,h:3063,1,1,0
14818,h:26042,1,1,0
12390,h:4663,1,1,0
5271,h:21138,1,1,0
15272,h:41644,1,1,0
6074,h:264,1,1,0
1253,h:14627,1,1,0
3171,h:6017,1,1,0
13550,h:3415,1,1,0
15067,h:102,1,1,0
1807,h:16652,1,1,0
4506,h:141,1,1,0
13552,h:1706,1,1,0
8528,h:17651,1,1,0
7450,h:19634,1,1,0
10655,h:264,1,1,0
8275,h:3049,1,1,0
7947,h:34,1,1,0
17633,h:42809,1,1,0
10585,h:4672,1,1,0
17269,h:9197,1,1,0
744,h:5400,1,1,0
4906,h:30052,1,1,0
11452,h:2418,1,1,0
1890,h:18875,1,1,0
6130,h:2976,1,1,0
16006,h:2210,1,1,0
17254,h:4996,1,1,0
1477,h:2029,1,1,0
13225,h:35000,1,1,0
15653,h:858,1,1,0
15829,h:41947,1,1,0
5274,h:246,1,1,0
3133,h:15456,1,1,0
9115,h:15816,1,1,0
11836,h:39447,1,1,0
15493,h:5251,1,1,0
16264,h:2293,1,1,0
14466,h:876,1,1,0
6190,h:582,1,1,0
3959,h:14789,1,1,0
2718,h:883,1,1,0
8250,h:21334,1,1,0
6107,h:147,1,1,0
13448,h:40673,1,1,0
9350,h:1673,1,1,0
8698,h:36572,1,1,0
929,h:2,1,1,0
11929,h:1222,1,1,0
17124,h:89,1,1,0
7977,h:6492,1,1,0
13651,h:768,1,1,0
17530,h:37500,1,1,0
15779,h:29840,1,1,0
13051,h:16603,1,1,0
7603,h:7511,1,1,0
9353,h:4928,1,1,0
8038,h:97,1,1,0
2617,h:22525,1,1,0
13681,h:1129,1,1,0
7693,h:3606,1,1,0
12297,h:4539,1,1,0
16562,h:58,1,1,0
3934,h:25727,1,1,0
7369,h:34776,1,1,0
9412,h:22326,1,1,0
7801,h:11360,1,1,0
157,h:3084,1,1,0
2666,h:3448,1,1,0
3144,h:159,1,1,0
10372,h:3347,1,1,0
14904,h:686,1,1,0
11666,h:102,1,1,0
12069,h:2102,1,1,0
893,h:3547,1,1,0
16154,h:360,1,1,0
12855,h:2361,1,1,0
7446,h:31185,1,1,0
34,h:881,1,1,0
8816,h:141,1,1,0
5266,h:5374,1,1,0
435,h:1557,1,1,0
15425,h:156,1,1,0
15610,h:17708,1,1,0
9808,h:3969,1,1,0
2201,h:846,1,1,0
2854,h:23415,1,1,0
11041,h:24117,1,1,0
10628,h:4439,1,1,0
15873,h:6798,1,1,0
9879,h:15270,1,1,0
13444,h:2793,1,1,0
1618,h:10535,1,1,0
14462,h:5249,1,1,0
15047,h:416,1,1,0
2033,h:2754,1,1,0
9668,h:528,1,1,0
10899,h:6742,1,1,0
13973,h:2215,1,1,0
3187,h:4254,1,1,0
5127,h:791,1,1,0
1094,h:1219,1,1,0
14778,h:91,1,1,0
6043,h:1643,1,1,0
6912,h:4007,1,1,0
1234,h:14604,1,1,0
15156,h:5758,1,1,0
7852,h:28377,1,1,0
8144,h:30746,1,1,0
2680,h:13768,1,1,0
3062,h:10686,1,1,0
11788,h:2518,1,1,0
5982,h:984,1,1,0
5698,h:843,1,1,0
11307,h:3095,1,1,0
17301,h:451,1,1,0
17522,h:5828,1,1,0
17524,h:42778,1,1,0
12202,h:5535,1,1,0
6810,h:870,1,1,0
5520,h:25694,1,1,0
10230,h:12160,1,1,0
17240,h:6268,1,1,0
8479,h:507,1,1,0
4614,h:14,1,1,0
9410,h:2237,1,1,0
13602,h:5262,1,1,0
619,h:1,1,1,0
7875,h:8866,1,1,0
14566,h:8443,1,1,0
11144,h:529,1,1,0
7055,h:20553,1,1,0
7254,h:34651,1,1,0
1871,h:2201,1,1,0
3477,h:5459,1,1,0
1840,h:18540,1,1,0
14439,h:19031,1,1,0
9959,h:9178,1,1,0
17918,h:846,1,1,0
12558,h:29,1,1,0
5004,h:5320,1,1,0
612,h:992,1,1,0
17706,h:445,1,1,0
16582,h:283,1,1,0
8735,h:5440,1,1,0
12889,h:13505,1,1,0
1856,h:865,1,1,0
7758,h:35367,1,1,0
13282,h:7857,1,1,0
13410,h:4394,1,1,0
573,h:1,1,1,0
10117,h:1269,1,1,0
706,h:134,1,1,0
11384,h:28988,1,1,0
11954,h:30794,1,1,0
8339,h:35032,1,1,0
476,h:7425,1,1,0
13287,h:19651,1,1,0
13352,h:5294,1,1,0
11771,h:29,1,1,0
4379,h:28575,1,1,0
7816,h:4566,1,1,0
11641,h:3760,1,1,0
125,h:2607,1,1,0
1938,h:19113,1,1,0
11510,h:8997,1,1,0
9852,h:4015,1,1,0
3933,h:11054,1,1,0
14117,h:249,1,1,0
16339,h:158,1,1,0
16831,h:2544,1,1,0
5644,h:12859,1,1,0
12313,h:21382,1,1,0
10969,h:1512,1,1,0
9369,h:1695,1,1,0
4342,h:2746,1,1,0
11542,h:86,1,1,0
11349,h:892,1,1,0
6092,h:29,1,1,0
12198,h:18905,1,1,0
11484,h:2563,1,1,0
4140,h:1988,1,1,0
6886,h:7043,1,1,0
16905,h:10222,1,1,0
17772,h:2026,1,1,0
5597,h:773,1,1,0
7625,h:3290,1,1,0
17620,h:235,1,1,0
12392,h:111,1,1,0
16118,h:5073,1,1,0
4089,h:27790,1,1,0
8967,h:23811,1,1,0
6806,h:13733,1,1,0
9664,h:13602,1,1,0
13855,h:954,1,1,0
9418,h:1181,1,1,0
10358,h:2176,1,1,0
16579,h:41477,1,1,0
16181,h:3010,1,1,0
868,h:14,1,1,0
15466,h:29595,1,1,0
10185,h:38098,1,1,0
3628,h:21,1,1,0
5135,h:7851,1,1,0
17187,h:516,1,1,0
605,h:876,1,1,0
16154,h:3129,1,1,0
2854,h:23423,1,1,0
4305,h:1186,1,1,0
10035,h:507,1,1,0
7245,h:34633,1,1,0
13914,h:1129,1,1,0
4179,h:477,1,1,0
8895,h:150,1,1,0
4074,h:2225,1,1,0
2591,h:6619,1,1,0
14635,h:36,1,1,0
3989,h:260,1,1,0
13517,h:5552,1,1,0
9658,h:37574,1,1,0
5695,h:12959,1,1,0
7369,h:19674,1,1,0
3091,h:18278,1,1,0
4478,h:17514,1,1,0
12407,h:159,1,1,0
3348,h:2621,1,1,0
4821,h:29781,1,1,0
16594,h:573,1,1,0
6501,h:14143,1,1,0
11081,h:1137,1,1,0
5344,h:26045,1,1,0
1171,h:3063,1,1,0
11441,h:36645,1,1,0
12782,h:954,1,1,0
5465,h:13501,1,1,0
16474,h:156,1,1,0
15524,h:30855,1,1,0
5450,h:198,1,1,0
16623,h:38174,1,1,0
6059,h:32623,1,1,0
17394,h:156,1,1,0
14289,h:89,1,1,0
14425,h:6,1,1,0
13199,h:2673,1,1,0
13877,h:24388,1,1,0
3719,h:19234,1,1,0
582,h:2041,1,1,0
10915,h:31756,1,1,0
17319,h:4502,1,1,0
6405,h:26195,1,1,0
14354,h:41179,1,1,0
5610,h:2318,1,1,0
1197,h:11583,1,1,0
7105,h:4591,1,1,0
12327,h:4013,1,1,0
6264,h:14078,1,1,0
7196,h:3878,1,1,0
7854,h:6232,1,1,0
10105,h:29727,1,1,0
1485,h:7092,1,1,0
8020,h:17729,1,1,0
8540,h:8339,1,1,0
8380,h:3410,1,1,0
3608,h:869,1,1,0
5507,h:2645,1,1,0
16858,h:982,1,1,0
10543,h:1174,1,1,0
2346,h:1831,1,1,0
13757,h:4186,1,1,0
4118,h:58,1,1,0
1456,h:1492,1,1,0
6115,h:417,1,1,0
834,h:11207,1,1,0
2572,h:4691,1,1,0
11772,h:34408,1,1,0
4748,h:119,1,1,0
980,h:4030,1,1,0
10526,h:148,1,1,0
11780,h:7772,1,1,0
10915,h:13983,1,1,0
6396,h:1349,1,1,0
14675,h:22188,1,1,0
14508,h:41277,1,1,0
12041,h:9415,1,1,0
9433,h:12592,1,1,0
2399,h:3363,1,1,0
6127,h:14846,1,1,0
10884,h:11164,1,1,0
6135,h:58,1,1,0
10866,h:846,1,1,0
9857,h:451,1,1,0
6338,h:5097,1,1,0
16937,h:13286,1,1,0
5222,h:3340,1,1,0
6407,h:3409,1,1,0
10287,h:1508,1,1,0
13668,h:573,1,1,0
10634,h:10804,1,1,0
8113,h:9695,1,1,0
2673,h:4662,1,1,0
12362,h:2260,1,1,0
10007,h:904,1,1,0
16910,h:31630,1,1,0
3265,h:793,1,1,0
13880,h:139,1,1,0
1549,h:5641,1,1,0
14474,h:25257,1,1,0
9315,h:246,1,1,0
17637,h:88,1,1,0
7823,h:1482,1,1,0
16827,h:16033,1,1,0
11686,h:2849,1,1,0
151,h:359,1,1,0
11432,h:7105,1,1,0
17560,h:86,1,1,0
2431,h:162,1,1,0
8372,h:2746,1,1,0
10874,h:13071,1,1,0
2673,h:7614,1,1,0
10855,h:338,1,1,0
12514,h:5461,1,1,0
12364,h:39904,1,1,0
14502,h:10244,1,1,0
187,h:884,1,1,0
4784,h:1632,1,1,0
16527,h:1687,1,1,0
15926,h:26806,1,1,0
8435,h:786,1,1,0
15687,h:3409,1,1,0
14264,h:616,1,1,0
10532,h:17433,1,1,0
14327,h:13885,1,1,0
16426,h:5072,1,1,0
6679,h:27511,1,1,0
12677,h:13502,1,1,0
1999,h:7325,1,1,0
3020,h:25,1,1,0
11097,h:5001,1,1,0
10535,h:24385,1,1,0
16405,h:6205,1,1,0
1581,h:16924,1,1,0
7961,h:7243,1,1,0
15873,h:1075,1,1,0
9024,h:15016,1,1,0
13476,h:141,1,1,0
14980,h:8878,1,1,0
3191,h:2645,1,1,0
10628,h:22407,1,1,0
15897,h:37283,1,1,0
1782,h:18277,1,1,0
11736,h:25566,1,1,0
12125,h:12321,1,1,0
9439,h:28281,1,1,0
10909,h:7432,1,1,0
728,h:1706,1,1,0
9996,h:860,1,1,0
12883,h:4852,1,1,0
7540,h:2987,1,1,0
5932,h:264,1,1,0
17272,h:0,1,1,0
7337,h:25934,1,1,0
15216,h:31575,1,1,0
507,h:20,1,1,0
980,h:19,1,1,0
12781,h:451,1,1,0
16740,h:11880,1,1,0
9275,h:22435,1,1,0
1630,h:17289,1,1,0
8606,h:13570,1,1,0
14783,h:8377,1,1,0
14016,h:397,1,1,0
809,h:10939,1,1,0
6776,h:1953,1,1,0
6989,h:16088,1,1,0
9518,h:1116,1,1,0
13240,h:5516,1,1,0
6601,h:33613,1,1,0
3459,h:5400,1,1,0
8282,h:120,1,1,0
4400,h:954,1,1,0
5334,h:11,1,1,0
13973,h:13912,1,1,0
14487,h:9560,1,1,0
13731,h:871,1,1,0
3685,h:88,1,1,0
1618,h:260,1,1,0
6579,h:14174,1,1,0
8331,h:7284,1,1,0
1429,h:1223,1,1,0
3748,h:26795,1,1,0
13132,h:9517,1,1,0
9629,h:4424,1,1,0
18035,h:8055,1,1,0
6067,h:14,1,1,0
379,h:6238,1,1,0
4998,h:2323,1,1,0
1017,h:12791,1,1,0
8359,h:4534,1,1,0
14457,h:1250,1,1,0
8533,h:5671,1,1,0
8726,h:20,1,1,0
2486,h:58,1,1,0
9102,h:445,1,1,0
1462,h:16265,1,1,0
232,h:1551,1,1,0
3615,h:23392,1,1,0
15460,h:2652,1,1,0
10226,h:1482,1,1,0
8396,h:954,1,1,0
8890,h:729,1,1,0
2599,h:22450,1,1,0
16931,h:150,1,1,0
11993,h:29797,1,1,0
15440,h:21928,1,1,0
15621,h:2616,1,1,0
11392,h:445,1,1,0
14293,h:923,1,1,0
6507,h:2744,1,1,0
5348,h:5164,1,1,0
1288,h:15023,1,1,0
24,h:591,1,1,0
16325,h:12789,1,1,0
16224,h:531,1,1,0
241,h:421,1,1,0
8496,h:36229,1,1,0
3933,h:141,1,1,0
8069,h:264,1,1,0
17153,h:1036,1,1,0
4471,h:4615,1,1,0
2399,h:15618,1,1,0
8518,h:11605,1,1,0
2374,h:868,1,1,0
3537,h:25960,1,1,0
2115,h:12866,1,1,0
15514,h:683,1,1,0
17996,h:36591,1,1,0
7974,h:2830,1,1,0
17569,h:672,1,1,0
10684,h:1015,1,1,0
6287,h:25129,1,1,0
6973,h:425,1,1,0
15651,h:2289,1,1,0
7250,h:28206,1,1,0
16673,h:128,1,1,0
5446,h:735,1,1,0
11513,h:1812,1,1,0
8670,h:31731,1,1,0
3233,h:3126,1,1,0
3230,h:1899,1,1,0
1942,h:34,1,1,0
18023,h:7976,1,1,0
15936,h:6026,1,1,0
14859,h:7342,1,1,0
17196,h:40683,1,1,0
9835,h:4,1,1,0
15968,h:31099,1,1,0
5162,h:18455,1,1,0
174,h:3418,1,1,0
17438,h:41221,1,1,0
12794,h:29481,1,1,0
963,h:4181,1,1,0
6547,h:2151,1,1,0
17348,h:5780,1,1,0
5758,h:32081,1,1,0
15671,h:20332,1,1,0
4724,h:3417,1,1,0
15068,h:179,1,1,0
9970,h:4,1,1,0
2937,h:11624,1,1,0
9534,h:1267,1,1,0
10060,h:17114,1,1,0
5835,h:158,1,1,0
8575,h:3063,1,1,0
17116,h:14,1,1,0
8906,h:14023,1,1,0
7179,h:19635,1,1,0
15996,h:14,1,1,0
12039,h:876,1,1,0
1533,h:16671,1,1,0
6378,h:33199,1,1,0
7744,h:264,1,1,0
15643,h:19256,1,1,0
9117,h:2071,1,1,0
12327,h:3782,1,1,0
1365,h:15574,1,1,0
13475,h:6938,1,1,0
11473,h:2216,1,1,0
3062,h:843,1,1,0
2838,h:10270,1,1,0
10800,h:260,1,1,0
3458,h:9132,1,1,0
17084,h:4,1,1,0
10465,h:1011,1,1,0
4895,h:1799,1,1,0
12319,h:5505,1,1,0
11760,h:5664,1,1,0
14388,h:21412,1,1,0
6851,h:33995,1,1,0
13704,h:5615,1,1,0
11940,h:25060,1,1,0
13136,h:21212,1,1,0
2227,h:679,1,1,0
9824,h:5501,1,1,0
510,h:1696,1,1,0
676,h:1686,1,1,0
10751,h:235,1,1,0
5589,h:1960,1,1,0
17247,h:39866,1,1,0
2390,h:1236,1,1,0
17538,h:2372,1,1,0
9513,h:37458,1,1,0
15631,h:162,1,1,0
851,h:2546,1,1,0
16614,h:150,1,1,0
9543,h:34724,1,1,0
8788,h:123,1,1,0
9657,h:846,1,1,0
15785,h:1742,1,1,0
2429,h:235,1,1,0
5860,h:2897,1,1,0
2779,h:744,1,1,0
1987,h:2976,1,1,0
13757,h:2976,1,1,0
3127,h:954,1,1,0
16290,h:9187,1,1,0
5693,h:23120,1,1,0
16476,h:20242,1,1,0
13197,h:908,1,1,0
8339,h:2976,1,1,0
9484,h:20465,1,1,0
3239,h:8794,1,1,0
85,h:1880,1,1,0
13391,h:3717,1,1,0
15664,h:1242,1,1,0
5060,h:2,1,1,0
5474,h:28139,1,1,0
9818,h:6924,1,1,0
11411,h:249,1,1,0
9647,h:33727,1,1,0
6047,h:139,1,1,0
5620,h:11652,1,1,0
6811,h:11522,1,1,0
7321,h:100,1,1,0
2544,h:15369,1,1,0
16143,h:38250,1,1,0
6007,h:58,1,1,0
14226,h:22209,1,1,0
1462,h:16263,1,1,0
14648,h:918,1,1,0
6565,h:158,1,1,0
14802,h:41434,1,1,0
16517,h:1729,1,1,0
1993,h:12048,1,1,0
13051,h:853,1,1,0
14629,h:515,1,1,0
8481,h:2211,1,1,0
1642,h:91,1,1,0
1379,h:11026,1,1,0
13256,h:6726,1,1,0
5565,h:29374,1,1,0
16203,h:646,1,1,0
1082,h:884,1,1,0
1739,h:1382,1,1,0
3972,h:22472,1,1,0
7697,h:156,1,1,0
17326,h:892,1,1,0
9967,h:10216,1,1,0
5733,h:264,1,1,0
16700,h:940,1,1,0
3944,h:20021,1,1,0
8937,h:10303,1,1,0
13286,h:39996,1,1,0
10465,h:2376,1,1,0
14959,h:1,1,1,0
3586,h:1600,1,1,0
579,h:8739,1,1,0
3153,h:14,1,1,0
16538,h:2201,1,1,0
8660,h:23274,1,1,0
10628,h:14983,1,1,0
14937,h:2829,1,1,0
18034,h:11839,1,1,0
14078,h:11409,1,1,0
17625,h:15929,1,1,0
8089,h:149,1,1,0
8310,h:982,1,1,0
1605,h:13307,1,1,0
12256,h:20387,1,1,0
16961,h:6554,1,1,0
14656,h:13594,1,1,0
2525,h:12445,1,1,0
10269,h:1228,1,1,0
58,h:280,1,1,0
5962,h:518,1,1,0
3239,h:37,1,1,0
340,h:2614,1,1,0
15243,h:249,1,1,0
11510,h:1129,1,1,0
3155,h:9640,1,1,0
4105,h:17449,1,1,0
18084,h:8076,1,1,0
11431,h:1962,1,1,0
1722,h:2330,1,1,0
5139,h:261,1,1,0
10362,h:397,1,1,0
372,h:2824,1,1,0
8317,h:628,1,1,0
9317,h:2049,1,1,0
10464,h:34467,1,1,0
9725,h:4192,1,1,0
2056,h:58,1,1,0
8654,h:5394,1,1,0
9306,h:2743,1,1,0
980,h:36,1,1,0
13575,h:40748,1,1,0
15431,h:249,1,1,0
14765,h:134,1,1,0
7105,h:34424,1,1,0
12087,h:1391,1,1,0
12378,h:5177,1,1,0
187,h:3647,1,1,0
1105,h:86,1,1,0
12082,h:10465,1,1,0
16879,h:42484,1,1,0
3621,h:86,1,1,0
14880,h:23224,1,1,0
7284,h:12765,1,1,0
7729,h:11871,1,1,0
4595,h:86,1,1,0
15718,h:13280,1,1,0
3493,h:25735,1,1,0
6958,h:4430,1,1,0
3989,h:27453,1,1,0
13531,h:27907,1,1,0
13410,h:617,1,1,0
9334,h:20603,1,1,0
3463,h:3596,1,1,0
3964,h:728,1,1,0
876,h:11625,1,1,0
6441,h:18123,1,1,0
1429,h:1222,1,1,0
15876,h:2360,1,1,0
12263,h:3451,1,1,0
16337,h:35169,1,1,0
5446,h:13542,1,1,0
9936,h:36,1,1,0
8998,h:1598,1,1,0
3133,h:16501,1,1,0
10528,h:4539,1,1,0
8805,h:1899,1,1,0
7028,h:936,1,1,0
9569,h:1799,1,1,0
11041,h:38926,1,1,0
2869,h:2754,1,1,0
16336,h:17692,1,1,0
11811,h:13303,1,1,0
7607,h:697,1,1,0
7407,h:800,1,1,0
8022,h:23543,1,1,0
13489,h:1269,1,1,0
4121,h:453,1,1,0
14595,h:697,1,1,0
10150,h:150,1,1,0
418,h:1631,1,1,0
2622,h:573,1,1,0
9194,h:1629,1,1,0
1604,h:13729,1,1,0
4097,h:17235,1,1,0
7110,h:3915,1,1,0
12031,h:19075,1,1,0
9421,h:37349,1,1,0
5683,h:1034,1,1,0
7711,h:35232,1,1,0
2923,h:246,1,1,0
10342,h:2615,1,1,0
18010,h:2612,1,1,0
14494,h:57,1,1,0
17538,h:2135,1,1,0
11482,h:2023,1,1,0
11394,h:1738,1,1,0
17886,h:15552,1,1,0
580,h:8744,1,1,0
13160,h:177,1,1,0
5388,h:617,1,1,0
10017,h:20783,1,1,0
2236,h:1012,1,1,0
2017,h:2224,1,1,0
1769,h:9571,1,1,0
16127,h:7105,1,1,0
15636,h:36803,1,1,0
17155,h:2482,1,1,0
4519,h:29000,1,1,0
8015,h:11333,1,1,0
17797,h:2211,1,1,0
3450,h:860,1,1,0
2470,h:8480,1,1,0
1156,h:13969,1,1,0
17031,h:16914,1,1,0
16065,h:24871,1,1,0
10956,h:38858,1,1,0
617,h:36,1,1,0
356,h:5995,1,1,0
10552,h:22083,1,1,0
17234,h:3652,1,1,0
10226,h:13684,1,1,0
3704,h:2825,1,1,0
14600,h:264,1,1,0
138,h:61,1,1,0
17968,h:36,1,1,0
3914,h:21486,1,1,0
11758,h:3351,1,1,0
505,h:7801,1,1,0
15494,h:2048,1,1,0
6779,h:176,1,1,0
1816,h:1582,1,1,0
12341,h:32496,1,1,0
5823,h:9118,1,1,0
12602,h:5654,1,1,0
9110,h:14,1,1,0
1026,h:1647,1,1,0
5207,h:7236,1,1,0
15047,h:18319,1,1,0
11033,h:1341,1,1,0
1353,h:15450,1,1,0
5769,h:9275,1,1,0
1511,h:249,1,1,0
17377,h:2134,1,1,0
4348,h:264,1,1,0
992,h:9187,1,1,0
7184,h:8790,1,1,0
368,h:3491,1,1,0
7087,h:4933,1,1,0
16379,h:2367,1,1,0
14139,h:41087,1,1,0
12527,h:909,1,1,0
3703,h:3431,1,1,0
10152,h:28579,1,1,0
9306,h:2740,1,1,0
7786,h:86,1,1,0
7693,h:1269,1,1,0
6734,h:33792,1,1,0
16295,h:1071,1,1,0
15461,h:10652,1,1,0
15365,h:4499,1,1,0
3860,h:21081,1,1,0
15452,h:1589,1,1,0
16937,h:2666,1,1,0
9636,h:89,1,1,0
3867,h:179,1,1,0
16747,h:7612,1,1,0
6266,h:3547,1,1,0
6082,h:156,1,1,0
3168,h:3102,1,1,0
15391,h:18167,1,1,0
5093,h:3092,1,1,0
17308,h:2210,1,1,0
10840,h:38732,1,1,0
10458,h:8073,1,1,0
5888,h:32329,1,1,0
2887,h:630,1,1,0
23,h:545,1,1,0
16432,h:7515,1,1,0
8071,h:4545,1,1,0
6152,h:282,1,1,0
13497,h:1883,1,1,0
6380,h:4885,1,1,0
9477,h:3448,1,1,0
12182,h:6271,1,1,0
2403,h:4890,1,1,0
15322,h:10294,1,1,0
15286,h:91,1,1,0
3615,h:23390,1,1,0
5447,h:12172,1,1,0
7603,h:23137,1,1,0
11814,h:5,1,1,0
16845,h:954,1,1,0
6671,h:5339,1,1,0
6588,h:1021,1,1,0
16594,h:1570,1,1,0
11974,h:14468,1,1,0
9900,h:853,1,1,0
11823,h:768,1,1,0
16677,h:18345,1,1,0
10462,h:4853,1,1,0
12145,h:26996,1,1,0
12866,h:7870,1,1,0
3451,h:865,1,1,0
16840,h:3078,1,1,0
9980,h:4663,1,1,0
1201,h:14338,1,1,0
4192,h:10265,1,1,0
6344,h:33107,1,1,0
7328,h:1270,1,1,0
13039,h:264,1,1,0
11040,h:38922,1,1,0
17744,h:9334,1,1,0
10863,h:907,1,1,0
8742,h:1177,1,1,0
10513,h:1965,1,1,0
2466,h:5046,1,1,0
5306,h:159,1,1,0
8993,h:282,1,1,0
16995,h:4444,1,1,0
5777,h:2976,1,1,0
10295,h:683,1,1,0
9309,h:86,1,1,0
4118,h:989,1,1,0
8140,h:35162,1,1,0
16924,h:388,1,1,0
4240,h:96,1,1,0
9281,h:260,1,1,0
12693,h:16542,1,1,0
3686,h:6239,1,1,0
16415,h:40259,1,1,0
17154,h:155,1,1,0
17200,h:264,1,1,0
16645,h:3652,1,1,0
17911,h:150,1,1,0
3808,h:13545,1,1,0
3043,h:86,1,1,0
14958,h:14440,1,1,0
5419,h:31320,1,1,0
2764,h:2844,1,1,0
10000,h:1847,1,1,0
6986,h:6619,1,1,0
11679,h:4620,1,1,0
4156,h:773,1,1,0
14015,h:582,1,1,0
7036,h:34334,1,1,0
2366,h:7572,1,1,0
8063,h:7718,1,1,0
9071,h:23718,1,1,0
6585,h:22809,1,1,0
15193,h:146,1,1,0
13706,h:198,1,1,0
4636,h:843,1,1,0
5279,h:4233,1,1,0
56,h:1421,1,1,0
16380,h:4393,1,1,0
4007,h:27516,1,1,0
4524,h:8115,1,1,0
12308,h:5060,1,1,0
8996,h:17626,1,1,0
15987,h:2387,1,1,0
11456,h:1844,1,1,0
1934,h:4495,1,1,0
2326,h:872,1,1,0
7165,h:162,1,1,0
4661,h:29411,1,1,0
13524,h:3816,1,1,0
4020,h:102,1,1,0
5130,h:150,1,1,0
17965,h:772,1,1,0
4215,h:28109,1,1,0
10514,h:36345,1,1,0
9259,h:445,1,1,0
8945,h:12870,1,1,0
5554,h:29044,1,1,0
10438,h:6011,1,1,0
482,h:7510,1,1,0
1172,h:14062,1,1,0
7797,h:630,1,1,0
17749,h:120,1,1,0
9375,h:5162,1,1,0
2215,h:9325,1,1,0
11163,h:3514,1,1,0
7770,h:6786,1,1,0
3,h:188,1,1,0
12406,h:10595,1,1,0
3294,h:697,1,1,0
10863,h:1165,1,1,0
14742,h:1922,1,1,0
3405,h:5166,1,1,0
8771,h:432,1,1,0
1385,h:2517,1,1,0
7047,h:34344,1,1,0
4476,h:28903,1,1,0
11093,h:390,1,1,0
6763,h:11869,1,1,0
6474,h:860,1,1,0
9692,h:37601,1,1,0
6112,h:32727,1,1,0
5665,h:18100,1,1,0
9064,h:15123,1,1,0
