userid,itemid,rating,band_id,music_genre,instrumental
3619,h:samacairo,1,d:36015,d:tradicional_portuguesa,d:0
3619,h:quem_tem_juizo_vareia,1,d:34664,d:tradicional_portuguesa,d:0
3619,h:sete_lena_os,1,d:35098,d:tradicional_portuguesa,d:1
3619,h:roletas_russas,1,d:38255,d:tradicional_portuguesa,d:0
3619,h:porto_covo,1,d:35497,d:tunas,d:1
3619,h:da_ca_beijinhos,1,d:40078,d:tradicional_portuguesa,d:0
3619,h:duelo_de_bandolins,1,d:35830,d:tunas,d:1
3619,h:la_grima_de_ma_e,1,d:40331,d:fado,d:0
3619,h:sabe_me_bem_dizer_na_o,1,d:40899,d:fado,d:0
3619,h:abballamu_cu_ventu,1,d:39831,d:etnica,d:1
3619,h:cancao_de_isabel,1,d:35318,d:tradicional_portuguesa,d:0
3619,h:os_reis,1,d:34664,d:tradicional_portuguesa,d:0
3619,h:sonhos,1,d:35098,d:tradicional_portuguesa,d:1
3619,h:a_meu_amor_marinheiro,1,d:40899,d:fado,d:0
3619,h:mulheres,1,d:35497,d:tunas,d:1
3619,h:feitico,1,d:39743,d:outro,d:1
3619,h:duo_norte_portugue_ses,1,d:38934,d:tradicional_portuguesa,d:1
3619,h:libertacao,1,d:39831,d:etnica,d:1
3619,h:santo_anta_o,1,d:36015,d:tradicional_portuguesa,d:0
3619,h:digam,1,d:41676,d:fado,d:0
3619,h:prece_1,1,d:41676,d:fado,d:0
3619,h:improviso_3,1,d:35830,d:tunas,d:1
3619,h:ouve_lisboa,1,d:40899,d:fado,d:0
3619,h:movimento_perpa_tuo_associativo,1,d:36603,d:tradicional_portuguesa,d:0
3619,h:fado_hila_rio,1,d:39696,d:fado,d:0
3619,h:hino_acada_mico,1,d:35830,d:tunas,d:1
3619,h:maria_1,1,d:39442,d:fado,d:0
3705,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
3705,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
3705,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
3705,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
3705,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
3705,h:sinto_falta_de_uma_mulher_aca_stico,1,d:34789,d:rock,d:0
3705,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
3705,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
3705,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
3705,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
3705,h:para_que_sonhar,1,d:34789,d:rock,d:0
3705,h:para_que_sonhar_aca_stico,1,d:34789,d:rock,d:0
3705,h:sa_tu_e_eu_uma_historia_mal_contada_aca_stico,1,d:34789,d:rock,d:0
3705,h:morrer_devagar_aca_stico,1,d:34789,d:rock,d:0
3705,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
3705,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
3725,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
3725,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
3725,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
3725,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
3725,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
3725,h:sinto_falta_de_uma_mulher_aca_stico,1,d:34789,d:rock,d:0
3725,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
3725,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
3725,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
3725,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
3725,h:para_que_sonhar,1,d:34789,d:rock,d:0
3725,h:para_que_sonhar_aca_stico,1,d:34789,d:rock,d:0
3725,h:sa_tu_e_eu_uma_historia_mal_contada_aca_stico,1,d:34789,d:rock,d:0
3725,h:morrer_devagar_aca_stico,1,d:34789,d:rock,d:0
3725,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
3725,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
3725,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
3725,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
3788,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
3788,h:twistandshout,1,d:35205,d:alternativa,d:0
3788,h:a_vida_a_bela_demais,1,d:37243,d:pop,d:0
3788,h:dads_guns,1,d:34333,d:alternativa,d:0
3788,h:aqui_sentado,1,d:37243,d:pop,d:0
3788,h:strange_days_those_of_reality,1,d:35205,d:alternativa,d:0
3788,h:make_your_own,1,d:34719,d:metal,d:1
3788,h:funk_a_sa_funk,1,d:38418,d:rock,d:0
3788,h:could_be_you,1,d:34333,d:alternativa,d:0
3788,h:postcard_canyons,1,d:34333,d:alternativa,d:0
3788,h:drowning_song,1,d:34333,d:alternativa,d:0
3788,h:o_que_a_nacional_a_bom,1,d:38418,d:rock,d:0
3788,h:tennessee_waltz,1,d:34333,d:alternativa,d:0
3788,h:the_bear,1,d:34333,d:alternativa,d:0
3986,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
3986,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
3986,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
3986,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
3986,h:sente_agora,1,d:36974,d:rap_hip_hop,d:1
3986,h:interca_mbio,1,d:36974,d:rap_hip_hop,d:1
3986,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
3986,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
3986,h:abre_os_olhos_1,1,d:36974,d:rap_hip_hop,d:1
3986,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
3986,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
3986,h:para_que_sonhar,1,d:34789,d:rock,d:0
3986,h:realidade,1,d:36974,d:rap_hip_hop,d:1
3986,h:introspectiva_pt1,1,d:36974,d:rap_hip_hop,d:1
3986,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
3986,h:robots_trance_200_8_dj_tramp,1,d:43617,d:rap_hip_hop,d:1
3986,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
3986,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
3986,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
3986,h:puta_da_ragga,1,d:36974,d:rap_hip_hop,d:1
3986,h:amor_sem_fim_hip_hop,1,d:36974,d:rap_hip_hop,d:1
4028,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4028,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
4028,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
4028,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
4028,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
4028,h:sinto_falta_de_uma_mulher_aca_stico,1,d:34789,d:rock,d:0
4028,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
4028,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
4028,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4028,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4028,h:para_que_sonhar,1,d:34789,d:rock,d:0
4028,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4028,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
4028,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
4028,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
4105,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4105,h:seduzir,1,d:41241,d:mpb,d:0
4292,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4292,h:para_que_sonhar,1,d:34789,d:rock,d:0
4292,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4329,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4329,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4329,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4358,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4358,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
4358,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4358,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4437,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4437,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
4437,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4437,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4437,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4437,h:movimento_perpa_tuo_associativo,1,d:36603,d:tradicional_portuguesa,d:0
4442,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4442,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
4442,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4442,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4442,h:dono_do_tempo_sem_tempo,1,d:40658,d:pop,d:1
4442,h:para_que_sonhar,1,d:34789,d:rock,d:0
4442,h:the_truth_mix_antigo,1,d:35922,d:funk,d:0
4442,h:amar_a_acreditar,1,d:40658,d:pop,d:0
4442,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4442,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
4442,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
4444,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4444,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4444,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4444,h:para_que_sonhar,1,d:34789,d:rock,d:0
4444,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4444,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
4444,h:sensation,1,d:40687,d:rock,d:0
4574,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4574,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
4574,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
4574,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
4574,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
4574,h:sinto_falta_de_uma_mulher_aca_stico,1,d:34789,d:rock,d:0
4574,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
4574,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
4574,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4574,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4574,h:para_que_sonhar,1,d:34789,d:rock,d:0
4574,h:para_que_sonhar_aca_stico,1,d:34789,d:rock,d:0
4574,h:sa_tu_e_eu_uma_historia_mal_contada_aca_stico,1,d:34789,d:rock,d:0
4574,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4574,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
4574,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
4574,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
4582,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4582,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
4582,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
4582,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
4582,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
4582,h:sinto_falta_de_uma_mulher_aca_stico,1,d:34789,d:rock,d:0
4582,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
4582,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
4582,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4582,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4582,h:para_que_sonhar,1,d:34789,d:rock,d:0
4582,h:para_que_sonhar_aca_stico,1,d:34789,d:rock,d:0
4582,h:sa_tu_e_eu_uma_historia_mal_contada_aca_stico,1,d:34789,d:rock,d:0
4582,h:morrer_devagar_aca_stico,1,d:34789,d:rock,d:0
4582,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4582,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
4582,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
4582,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
4631,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4631,h:cana_a_o_do_mar_1,1,d:42187,d:tunas,d:1
4631,h:road_1,1,d:41411,d:rock,d:0
4631,h:rookie_ft_ana_ferreira_a_s_a_minha_perdia_a_o,1,d:41997,d:outro,d:0
4631,h:doce_de_coco,1,d:37998,d:samba_bossa_nova,d:0
4631,h:mentes_de_coraa_a_o_1,1,d:41411,d:rock,d:0
4631,h:calor_e_sabor,1,d:37067,d:rap_hip_hop,d:0
4631,h:art_of_living,1,d:35922,d:funk,d:0
4631,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4631,h:misskye_amor_iludido,1,d:41109,d:r_b,d:0
4631,h:turning_around,1,d:38460,d:rock,d:0
4631,h:mc_f_ru_o_j_r_miuda,1,d:42241,d:r_b,d:1
4631,h:broken_system_1,1,d:41411,d:rock,d:0
4631,h:na_o_chores_por_mim_chora_por_na_s,1,d:42241,d:r_b,d:0
4661,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4661,h:fuck_off_katchorras_canuca_ft_isek,1,d:37063,d:rap_hip_hop,d:1
4661,h:a_sa_s_com_a_nostalgia,1,d:35568,d:outro,d:0
4661,h:se_amanha,1,d:35568,d:outro,d:0
4661,h:para_que_sonhar,1,d:34789,d:rock,d:0
4661,h:a_minha_hista_ria_ft_missy_e_gijoe,1,d:35568,d:outro,d:0
4661,h:a_minha_outra_hista_ria,1,d:35568,d:outro,d:0
4702,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4702,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
4702,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
4702,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
4702,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
4702,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
4702,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
4702,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4702,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4702,h:para_que_sonhar,1,d:34789,d:rock,d:0
4702,h:para_que_sonhar_aca_stico,1,d:34789,d:rock,d:0
4702,h:sa_tu_e_eu_uma_historia_mal_contada_aca_stico,1,d:34789,d:rock,d:0
4702,h:morrer_devagar_aca_stico,1,d:34789,d:rock,d:0
4702,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4702,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
4702,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
4702,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
4715,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4715,h:silent_lost_for_words,1,d:34632,d:metal,d:0
4715,h:positive_lucon_e_azteka_maste_r_g_freestyle,1,d:38025,d:outro,d:1
4715,h:shadows_entwined,1,d:34632,d:metal,d:0
4715,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4715,h:dealing_with_lies,1,d:34632,d:metal,d:0
4739,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4739,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
4739,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
4739,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
4739,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
4739,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
4739,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4739,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4739,h:para_que_sonhar,1,d:34789,d:rock,d:0
4739,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4739,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
4739,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
4802,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4802,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
4802,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4813,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4813,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
4931,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4931,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
4931,h:para_que_sonhar,1,d:34789,d:rock,d:0
4931,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
4931,h:quem_eu_sou_1,1,d:39965,d:punk,d:1
4946,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
4946,h:gaivota,1,d:34303,d:rock,d:0
4946,h:por_do_sol_1,1,d:41853,d:rock,d:0
4946,h:para_que_sonhar,1,d:34789,d:rock,d:0
4946,h:selo_de_quanto_vale,1,d:41853,d:rock,d:0
4946,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5017,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5017,h:morgadex_infiltrado_olhos_brilhantes,1,d:39564,d:rap_hip_hop,d:1
5017,h:dangerous_familia_ft_infiltrado_rap_da_verdade,1,d:39564,d:rap_hip_hop,d:1
5017,h:sub_verso_feat_lord_rymes_pela_mudana_a,1,d:40496,d:rap_hip_hop,d:0
5017,h:jp_ft_danito_nada_vai_ser_igual,1,d:35708,d:rap_hip_hop,d:1
5017,h:morgadex_friko_sirkill_dimen_new_infiltrado_puro_ataque_verbal,1,d:39564,d:rap_hip_hop,d:1
5034,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5034,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
5034,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5034,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
5034,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
5034,h:sinto_falta_de_uma_mulher_aca_stico,1,d:34789,d:rock,d:0
5034,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
5034,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
5034,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
5034,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
5034,h:para_que_sonhar,1,d:34789,d:rock,d:0
5034,h:para_que_sonhar_aca_stico,1,d:34789,d:rock,d:0
5034,h:sa_tu_e_eu_uma_historia_mal_contada_aca_stico,1,d:34789,d:rock,d:0
5034,h:morrer_devagar_aca_stico,1,d:34789,d:rock,d:0
5034,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5034,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
5034,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
5034,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
5150,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5150,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
5150,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5150,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
5150,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
5150,h:sinto_falta_de_uma_mulher_aca_stico,1,d:34789,d:rock,d:0
5150,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
5150,h:portugal_o_nosso_paa_s,1,d:34789,d:rock,d:0
5150,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
5150,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
5150,h:para_que_sonhar,1,d:34789,d:rock,d:0
5150,h:para_que_sonhar_aca_stico,1,d:34789,d:rock,d:0
5150,h:sa_tu_e_eu_uma_historia_mal_contada_aca_stico,1,d:34789,d:rock,d:0
5150,h:morrer_devagar_aca_stico,1,d:34789,d:rock,d:0
5150,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5150,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
5150,h:areia_de_pedras_salgadas,1,d:34789,d:rock,d:0
5150,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
5241,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5241,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
5249,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5249,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
5249,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5348,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5348,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
5348,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5348,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
5348,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
5348,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
5348,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
5348,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
5348,h:para_que_sonhar,1,d:34789,d:rock,d:0
5348,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5348,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
5348,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
5520,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5520,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5520,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5520,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
5522,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5522,h:morena_ai_ai,1,d:37737,d:tradicional_portuguesa,d:1
5522,h:na_o_mim_julgue,1,d:40414,d:forro_frevo_baiao,d:0
5550,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5550,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
5550,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5550,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
5550,h:para_que_sonhar,1,d:34789,d:rock,d:0
5550,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5550,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
5577,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5577,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
5577,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5577,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
5577,h:esse_tudo,1,d:37571,d:outro,d:0
5577,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
5577,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
5577,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
5577,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
5577,h:para_que_sonhar,1,d:34789,d:rock,d:0
5577,h:tens_que_ser_tu,1,d:37571,d:outro,d:0
5577,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5577,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
5577,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
5580,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5580,h:perceptions_of_the_dying,1,d:36009,d:rock,d:0
5611,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5611,h:carta_de_amor,1,d:41031,d:pop,d:0
5611,h:que_mal_a_este,1,d:33846,d:pop,d:0
5611,h:nada_vai_nos_separar,1,d:38461,d:pop,d:0
5611,h:all_right,1,d:37513,d:blues,d:1
5649,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5649,h:when_the_night_falls,1,d:35538,d:rock,d:0
5649,h:o_ceu_chorou_por_nos,1,d:41672,d:rock,d:0
5649,h:a_secret,1,d:36126,d:industrial,d:0
5649,h:sinal,1,d:41672,d:rock,d:0
5685,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5685,h:sa_tu_e_eu_uma_historia_mal_contada,1,d:34789,d:rock,d:0
5757,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5757,h:ata_onde_posso_ir_aca_stico,1,d:34789,d:rock,d:0
5757,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
5757,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5757,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
5768,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5768,h:quem_me_dera,1,d:36524,d:rap_hip_hop,d:0
5768,h:cuidado_o_diabinho_anda_a_solta,1,d:34789,d:rock,d:0
5768,h:nem_as_paredes_confesso,1,d:34789,d:rock,d:1
5768,h:na_o_sei_se_merea_o,1,d:34789,d:rock,d:0
5768,h:tenho_medo_diz_uma_criana_a,1,d:34789,d:rock,d:0
5792,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5792,h:masturbao_mental,1,d:39984,d:rap_hip_hop,d:0
5792,h:roleta_russa,1,d:39984,d:rap_hip_hop,d:0
5846,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5846,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
5846,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5846,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
5846,h:para_que_sonhar,1,d:34789,d:rock,d:0
5846,h:brincadeira,1,d:39797,d:rock,d:1
5846,h:batam_com_a_cabea_a_no_cha_o,1,d:34789,d:rock,d:1
5939,h:fico_a_espera_quer_o_ver_o_fim,1,d:34789,d:rock,d:0
5939,h:na_o_quero_vida_de_militar,1,d:34789,d:rock,d:1
5939,h:vizinha_linguaruda,1,d:34789,d:rock,d:0
5939,h:quero_te_ver_nua,1,d:34789,d:rock,d:0
